playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I998114,4,Jack,Scrimshaw,24,194,90,14,LEFT,VIC,2016,2017,Beaumaris (Vic)/Haileybury College (Vic)/Sandr U18/Gold Coast,7,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/998114.png?im=Scale,width=0.6,height=0.6",4/9/1998,CD_T80,HAW,Hawthorn,Hawks,4,59.9,0,3,0,0,5,0,0,1,2,22,11,0,0,0,23,86,50,203,43,23,1,0,2,100,0,2,5,21,0,0,0,0,1,4,12,79.3,7,5,29,1.4,16,0,1,678,10,28,98,382.1,8,0,14,5,2,8,0,3,0,0,50,4,39,4,59.9,0,0.8,0,0,1.3,0,0,0.3,0.5,22,2.8,0,0,0,5.8,86,12.5,50.8,10.8,5.8,0.3,0,0.5,100,0,0.5,1.3,5.3,0,0,0,0,0.3,1,3,79.3,7,5,7.3,1.4,4,0,0.3,169.7,2.5,7,382.1,2,0,3.5,1.3,0.5,2,0,0.8,0,0,12.5,1,9.8
CD_I999331,5,Darcy,Fogarty,23,194,100,32,RIGHT,SA,2017,2018,Lucindale (SA)/Rostrevor College (SA)/Glenelg (SANFL),12,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/999331.png?im=Scale,width=0.6,height=0.6",25/09/1999,CD_T10,ADEL,Adelaide Crows,Crows,5,84.8,6,1,0,0,11,0,0,0,7,33.3,21,15,6,40,2,71.4,63,348,45,31,4,4,4,61.9,4,13,9,16,1,0,0,50,6,0,1,66,0,0,47,2.9,30,15,12,1024,6,33,212,298.1,1,2,33,2,21,3,3,2,1,3,63,8,42,5,84.8,1.2,0.2,0,0,2.2,0,0,0,1.4,33.3,4.2,3,1.2,40,0.4,71.4,12.6,69.6,9,6.2,0.8,0.8,0.8,61.9,0.8,2.6,1.8,3.2,0.2,0,0,50,1.2,0,0.2,66,0,0,9.4,2.9,6,3,2.4,204.9,1.2,6.6,298.1,0.2,0.4,6.6,0.4,4.2,0.6,0.6,0.4,0.2,0.6,12.6,1.6,8.4
CD_I1008083,7,Connor,Idun,22,193,92,39,RIGHT,VIC,2018,2019,Drysdale (Vic)/Christian College (Vic)/Geelong U18,61,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1008083.png?im=Scale,width=0.6,height=0.6",29/07/2000,CD_T1010,GWS,GWS Giants,Giants,7,86.6,0,2,0,0,12,1,10,10,2,32.4,36,0,0,0,61,83.8,117,477,98,49,1,2,2,0,0,0,29,59,0,0,0,0,5,7,36,84.5,1,1,58,1,43,0,0,1430,45,73,294,233.3,29,0,13,3,0,37,3,15,0,3,111,17,75,7,86.6,0,0.3,0,0,1.7,0.1,10,1.4,0.3,32.4,5.1,0,0,0,8.7,83.8,16.7,68.1,14,7,0.1,0.3,0.3,0,0,0,4.1,8.4,0,0,0,0,0.7,1,5.1,84.5,1,1,8.3,1,6.1,0,0,204.3,6.4,10.4,233.3,4.1,0,1.9,0.4,0,5.3,0.4,2.1,0,0.4,15.9,2.4,10.7
CD_I1008975,0,Kaine,Baldwin,20,193,97,26,RIGHT,SA,2020,2022,Henley (SA)/Westminster School (SA)/Glenelg (SANFL),,preseason,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1008975.png?im=Scale,width=0.6,height=0.6",30/05/2002,CD_T50,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1009383,1,Trey,Ruscoe,21,193,95,21,RIGHT,WA,2019,2020,Booragoon (WA)/Aquinas College (WA)/East Fremantle (WAFL),55,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1009383.png?im=Scale,width=0.6,height=0.6",3/11/2001,CD_T40,COLL,Collingwood,Magpies,1,85.9,0,0,0,0,1,0,0,1,2,45.5,5,0,0,0,5,100,11,58,11,9,0,1,1,0,1,0,2,2,0,0,0,0,2,4,7,100,0,0,9,4.5,7,0,0,168,5,8,504,81.4,4,0,4,3,0,3,0,2,0,0,11,1,6,1,85.9,0,0,0,0,1,0,0,1,2,45.5,5,0,0,0,5,100,11,58,11,9,0,1,1,0,1,0,2,2,0,0,0,0,2,4,7,100,0,0,9,4.5,7,0,0,168.4,5,8,81.4,4,0,4,3,0,3,0,2,0,0,11,1,6
CD_I1013224,3,Heath,Chapman,21,193,87,27,RIGHT,WA,2020,2021,Joondalup-Kinross (WA)/West Perth (WAFL),14,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1013224.png?im=Scale,width=0.6,height=0.6",31/01/2002,CD_T60,FRE,Fremantle,Freo,3,70.3,0,0,0,0,4,0,0,1,1,30.4,14,0,0,0,35,91.1,45,181,41,21,0,1,2,0,0,0,11,22,0,0,0,0,2,2,14,91.3,0,0,23,1,15,0,0,591,5,41,406,152.8,8,0,6,2,0,4,0,6,0,0,46,3,32,3,70.3,0,0,0,0,1.3,0,0,0.3,0.3,30.4,4.7,0,0,0,11.7,91.1,15,60.3,13.7,7,0,0.3,0.7,0,0,0,3.7,7.3,0,0,0,0,0.7,0.7,4.7,91.3,0,0,7.7,1,5,0,0,197.2,1.7,13.7,152.8,2.7,0,2,0.7,0,1.3,0,2,0,0,15.3,1,10.7
CD_I1013268,2,Alex,Davies,21,193,89,5,RIGHT,QLD,2020,2021,Manunda Cairns (Qld)/Broadbeach (Qld),,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1013268.png?im=Scale,width=0.6,height=0.6",18/03/2002,CD_T1000,GCFC,Gold Coast Suns,Suns,2,64.9,0,0,9,0,8,1,100,1,0,50,13,0,0,0,11,42.3,26,99,11,4,4,1,0,0,2,0,12,12,0,0,0,0,5,0,2,28.6,0,0,14,1.2,4,0,1,337,1,34,444,126.6,0,0,3,0,3,0,2,6,2,2,26,10,13,2,64.9,0,0,9,0,4,0.5,100,0.5,0,50,6.5,0,0,0,5.5,42.3,13,49.5,5.5,2,2,0.5,0,0,1,0,6,6,0,0,0,0,2.5,0,1,28.6,0,0,7,1.2,2,0,0.5,168.7,0.5,17,126.6,0,0,1.5,0,1.5,0,1,3,1,1,13,5,6.5
CD_I1016270,0,Brodie,McLaughlin,25,193,87,43,RIGHT,VIC,2022,,De La Salle (Vic)/Frankston (VFL),,preseason,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1016270.png?im=Scale,width=0.6,height=0.6",20/11/1997,CD_T1000,GCFC,Gold Coast Suns,Suns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016825,5,Matthew,Johnson,20,193,84,44,RIGHT,WA,2021,2023,North Beach (WA)/Subiaco (WAFL),21,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1016825.png?im=Scale,width=0.6,height=0.6",16/03/2003,CD_T60,FRE,Fremantle,Freo,5,54.5,1,0,29,1,10,0,0,0,0,28.3,17,2,0,0,28,79.3,58,199,46,14,3,5,0,50,3,1,11,36,0,0,0,0,2,0,6,63.6,0,0,22,0.6,11,1,0,610,2,52,615,19.1,3,0,15,2,2,2,7,9,2,8,60,7,43,5,54.5,0.2,0,29,0.2,2,0,0,0,0,28.3,3.4,0.4,0,0,5.6,79.3,11.6,39.8,9.2,2.8,0.6,1,0,50,0.6,0.2,2.2,7.2,0,0,0,0,0.4,0,1.2,63.6,0,0,4.4,0.6,2.2,0.2,0,122.2,0.4,10.4,19.1,0.6,0,3,0.4,0.4,0.4,1.4,1.8,0.4,1.6,12,1.4,8.6
CD_I1017086,0,Tom,Brown,19,193,81,30,RIGHT,VIC,2021,,Mooroopna (Vic)/Geelong Grammar (Vic)/Murray U18,17,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017086.png?im=Scale,width=0.6,height=0.6",30/07/2003,CD_T120,RICH,Richmond,Tigers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017091,0,Jai,Serong,20,193,84,29,RIGHT,VIC,2021,2022,Warragul (Vic)/Geelong Grammar (Vic)/Gippsland U18,53,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017091.png?im=Scale,width=0.6,height=0.6",16/02/2003,CD_T80,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017720,5,Jacob,van Rooyen,20,193,96,2,RIGHT,WA,2021,2023,Wembley Downs (WA)/Claremont (WAFL),19,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017720.png?im=Scale,width=0.6,height=0.6",16/04/2003,CD_T90,MELB,Melbourne,Demons,5,74.6,2,0,17,0,5,0,0,1,5,65,26,13,3,23.1,26,78.9,38,243,30,15,4,3,6,83.3,2,10,13,20,14,3,21.4,25.5,5,0,3,83.3,0,0,18,0.9,12,8,1,552,11,51,551,51.5,0,55,19,5,12,7,3,10,3,3,40,2,14,5,74.6,0.4,0,17,0,1,0,0,0.2,1,65,5.2,2.6,0.6,23.1,5.2,78.9,7.6,48.6,6,3,0.8,0.6,1.2,83.3,0.4,2,2.6,4,2.8,0.6,21.4,25.5,1,0,0.6,83.3,0,0,3.6,0.9,2.4,1.6,0.2,110.5,2.2,10.2,51.5,0,11,3.8,1,2.4,1.4,0.6,2,0.6,0.6,8,0.4,2.8
CD_I1018018,0,Cooper,Sharman,22,193,88,43,RIGHT,NSW,2021,2021,Leeton-Whitton (NSW)/Balwyn (Vic)/Oak U18/W-W Torrens (SANFL),21,other,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1018018.png?im=Scale,width=0.6,height=0.6",25/07/2000,CD_T130,STK,St Kilda,Saints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1018075,2,Lachlan,Gollant,21,193,85,44,RIGHT,VIC,2019,2021,St Bernard&apos;s (Vic)/PEGS (Vic)/Calder U18,48,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1018075.png?im=Scale,width=0.6,height=0.6",12/9/2001,CD_T10,ADEL,Adelaide Crows,Crows,2,71.5,2,0,0,0,4,0,0,0,1,47.1,8,9,3,33.3,3,76.5,17,96,13,9,1,2,4,50,1,2,3,5,0,0,0,0,5,0,2,75,0,0,12,2.4,6,2,2,429,5,12,543,55.2,0,0,9,2,4,3,0,5,2,0,17,6,9,2,71.5,1,0,0,0,2,0,0,0,0.5,47.1,4,4.5,1.5,33.3,1.5,76.5,8.5,48,6.5,4.5,0.5,1,2,50,0.5,1,1.5,2.5,0,0,0,0,2.5,0,1,75,0,0,6,2.4,3,1,1,215,2.5,6,55.2,0,0,4.5,1,2,1.5,0,2.5,1,0,8.5,3,4.5
CD_I1021103,2,Mitch,Knevitt,20,193,85,10,RIGHT,VIC,2021,2022,Grovedale (Vic)/Grovedale College (Vic)/Geelong U18,25,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1021103.png?im=Scale,width=0.6,height=0.6",8/1/2003,CD_T70,GEEL,Geelong Cats,Cats,2,47.5,0,0,0,0,3,0,0,0,1,42.1,8,0,0,0,5,61.1,18,62,11,6,0,1,0,0,1,0,7,9,0,0,0,0,2,0,4,66.7,0,0,9,1,4,0,0,351,1,14,628,14.3,2,0,2,1,0,1,0,2,0,0,19,7,11,2,47.5,0,0,0,0,1.5,0,0,0,0.5,42.1,4,0,0,0,2.5,61.1,9,31,5.5,3,0,0.5,0,0,0.5,0,3.5,4.5,0,0,0,0,1,0,2,66.7,0,0,4.5,1,2,0,0,175.9,0.5,7,14.3,1,0,1,0.5,0,0.5,0,1,0,0,9.5,3.5,5.5
CD_I1021296,0,Tom,McCallum,18,193,83,37,RIGHT,TAS,2022,,Clarence (Tas)/Tasmania U18,36,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1021296.png?im=Scale,width=0.6,height=0.6",15/09/2004,CD_T110,PORT,Port Adelaide,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1023274,0,Kye,Turner,21,193,78,33,RIGHT,VIC,2022,,Beaumaris (Vic)/Sandringham U18/Old Haileybury (Vic)/Frankston (VFL),,preseason,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1023274.png?im=Scale,width=0.6,height=0.6",6/2/2002,CD_T90,MELB,Melbourne,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I250395,6,Jack,Riewoldt,34,193,93,8,RIGHT,TAS,2006,2007,Clarence (Tas)/Tasmania U18,13,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/250395.png?im=Scale,width=0.6,height=0.6",31/10/1988,CD_T120,RICH,Richmond,Tigers,6,88.6,7,0,0,0,13,0,0,0,10,51.9,27,28,9,32.1,10,70,50,340,35,25,4,6,6,66.7,3,14,8,14,1,0,0,9.1,10,0,5,69.4,0,0,36,2.6,24,14,7,959,8,65,150,335,0,11,29,3,21,4,2,13,8,2,52,12,25,6,88.6,1.2,0,0,0,2.2,0,0,0,1.7,51.9,4.5,4.7,1.5,32.1,1.7,70,8.3,56.7,5.8,4.2,0.7,1,1,66.7,0.5,2.3,1.3,2.3,0.2,0,0,9.1,1.7,0,0.8,69.4,0,0,6,2.6,4,2.3,1.2,159.8,1.3,10.8,335,0,1.8,4.8,0.5,3.5,0.7,0.3,2.2,1.3,0.3,8.7,2,4.2
CD_I281085,5,Steven,May,31,193,101,1,LEFT,NT,2010,2011,Southern Districts (NT)/Melbourne Grammar (Vic)/NT U18/GCS,,zone,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/281085.png?im=Scale,width=0.6,height=0.6",10/1/1992,CD_T90,MELB,Melbourne,Demons,5,97.4,0,3,0,0,11,7,31.8,22,8,33.3,22,0,0,0,18,86.4,88,340,76,63,0,6,5,0,1,0,7,18,0,0,0,0,5,14,32,90,35,24,70,3.9,29,0,0,2109,34,23,107,373.8,33,0,11,8,0,25,0,5,0,0,66,20,44,5,97.4,0,0.6,0,0,2.2,1.4,31.8,4.4,1.6,33.3,4.4,0,0,0,3.6,86.4,17.6,68,15.2,12.6,0,1.2,1,0,0.2,0,1.4,3.6,0,0,0,0,1,2.8,6.4,90,35,24,14,3.9,5.8,0,0,421.9,6.8,4.6,373.8,6.6,0,2.2,1.6,0,5,0,1,0,0,13.2,4,8.8
CD_I291351,6,Jack,Gunston,31,193,86,19,RIGHT,VIC,2009,2010,Beaumaris (Vic)/Haileybury College (Vic)/Sandr U18/Adel/Haw,29,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291351.png?im=Scale,width=0.6,height=0.6",16/10/1991,CD_T20,BL,Brisbane Lions,Lions,6,78.5,6,0,0,0,15,0,0,0,4,44.1,26,18,7,38.9,5,56.1,57,306,32,26,8,3,3,50,1,8,16,13,0,0,0,0,11,0,6,59.1,0,0,44,3.4,28,10,8,1084,8,55,363,179.2,1,4,31,3,16,5,0,4,3,0,59,12,33,6,78.5,1,0,0,0,2.5,0,0,0,0.7,44.1,4.3,3,1.2,38.9,0.8,56.1,9.5,51,5.3,4.3,1.3,0.5,0.5,50,0.2,1.3,2.7,2.2,0,0,0,0,1.8,0,1,59.1,0,0,7.3,3.4,4.7,1.7,1.3,180.7,1.3,9.2,179.2,0.2,0.7,5.2,0.5,2.7,0.8,0,0.7,0.5,0,9.8,2,5.5
CD_I294504,1,Tom,Clurey,29,193,95,17,RIGHT,VIC,2012,2014,Katamatite (Vic)/Murray U18,29,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/294504.png?im=Scale,width=0.6,height=0.6",23/03/1994,CD_T110,PORT,Port Adelaide,Power,1,93,0,0,0,0,1,3,42.9,7,1,100,2,0,0,0,3,100,3,16,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,100,0,0,2,2,1,0,0,26,7,4,441,128.8,4,0,0,0,0,7,1,2,0,1,2,1,0,1,93,0,0,0,0,1,3,42.9,7,1,100,2,0,0,0,3,100,3,16,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,100,0,0,2,2,1,0,0,26.7,7,4,128.8,4,0,0,0,0,7,1,2,0,1,2,1,0
CD_I296041,3,Tim,O'Brien,29,193,92,22,RIGHT,SA,2012,2014,West Gambier (SA)/Glenelg (SANFL)/Hawthorn,28,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296041.png?im=Scale,width=0.6,height=0.6",28/03/1994,CD_T140,WB,Western Bulldogs,Bulldogs,3,90.2,0,0,0,0,4,0,0,4,1,32.4,12,0,0,0,16,81.1,37,173,30,25,0,1,3,0,0,0,6,5,0,0,0,0,3,6,19,78.1,0,0,32,6.4,17,0,0,596,25,19,323,211,11,0,5,4,0,22,1,4,0,1,37,4,25,3,90.2,0,0,0,0,1.3,0,0,1.3,0.3,32.4,4,0,0,0,5.3,81.1,12.3,57.7,10,8.3,0,0.3,1,0,0,0,2,1.7,0,0,0,0,1,2,6.3,78.1,0,0,10.7,6.4,5.7,0,0,198.7,8.3,6.3,211,3.7,0,1.7,1.3,0,7.3,0.3,1.3,0,0.3,12.3,1.3,8.3
CD_I296291,4,Jake,Kolodjashnij,27,193,100,8,RIGHT,TAS,2013,2015,Prospect (Tas)/Launceston (Tas),41,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296291.png?im=Scale,width=0.6,height=0.6",9/8/1995,CD_T70,GEEL,Geelong Cats,Cats,4,87,2,2,0,0,5,2,50,4,0,34,18,0,0,0,22,80,55,207,44,26,0,1,2,0,1,0,16,24,0,0,0,0,6,1,17,83.9,0,0,31,1.3,15,0,0,889,16,30,291,235.4,8,0,9,4,2,16,0,5,1,0,53,6,35,4,87,0.5,0.5,0,0,1.3,0.5,50,1,0,34,4.5,0,0,0,5.5,80,13.8,51.8,11,6.5,0,0.3,0.5,0,0.3,0,4,6,0,0,0,0,1.5,0.3,4.3,83.9,0,0,7.8,1.3,3.8,0,0,222.5,4,7.5,235.4,2,0,2.3,1,0.5,4,0,1.3,0.3,0,13.3,1.5,8.8
CD_I296294,6,Blake,Acres,27,193,92,13,RIGHT,WA,2013,2014,Edgewater-Woodvale (WA)/West Perth (WAFL)/St Kilda/Fremantle,19,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/296294.png?im=Scale,width=0.6,height=0.6",7/10/1995,CD_T30,CARL,Carlton,Blues,6,85,1,0,1,1,24,0,0,3,4,26.6,42,0,0,0,43,78.8,156,585,123,69,3,6,3,28.6,3,2,34,59,0,0,0,0,25,5,28,71.1,0,0,97,1.6,46,3,0,2931,5,77,211,300.4,27,0,33,11,7,3,11,10,2,12,158,33,116,6,85,0.2,0,1,0.2,4,0,0,0.5,0.7,26.6,7,0,0,0,7.2,78.8,26,97.5,20.5,11.5,0.5,1,0.5,28.6,0.5,0.3,5.7,9.8,0,0,0,0,4.2,0.8,4.7,71.1,0,0,16.2,1.6,7.7,0.5,0,488.6,0.8,12.8,300.4,4.5,0,5.5,1.8,1.2,0.5,1.8,1.7,0.3,2,26.3,5.5,19.3
CD_I298280,6,Jayden,Laverde,27,193,92,15,RIGHT,VIC,2014,2015,Keilor (Vic)/PEGS (Vic)/Western U18,20,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/298280.png?im=Scale,width=0.6,height=0.6",12/4/1996,CD_T50,ESS,Essendon,Bombers,6,82.6,0,0,0,0,10,3,33.3,9,5,23.3,21,0,0,0,31,92.3,91,394,84,51,0,4,1,0,0,0,15,33,0,0,0,0,6,11,28,87.9,0,0,58,1.8,43,0,0,1732,22,41,288,236,22,0,22,7,0,20,2,9,0,2,90,13,69,6,82.6,0,0,0,0,1.7,0.5,33.3,1.5,0.8,23.3,3.5,0,0,0,5.2,92.3,15.2,65.7,14,8.5,0,0.7,0.2,0,0,0,2.5,5.5,0,0,0,0,1,1.8,4.7,87.9,0,0,9.7,1.8,7.2,0,0,288.7,3.7,6.8,236,3.7,0,3.7,1.2,0,3.3,0.3,1.5,0,0.3,15,2.2,11.5
